,SideA.Date,SideA.ViewData.Accounting Net Amount,SideA.ViewData.Age,SideA.ViewData.Age WK,SideA.ViewData.Asset Type Category,SideA.ViewData.Base Net Amount,SideA.ViewData.BreakID_A_side,SideA.ViewData.CUSIP,SideA.ViewData.Cancel Amount,SideA.ViewData.Cancel Flag,SideA.ViewData.Currency,SideA.ViewData.B-P Net Amount,SideA.ViewData.Custodian,SideA.ViewData.Custodian Account,SideA.ViewData.Description,SideA.ViewData.Fund,SideA.ViewData.ISIN,SideA.ViewData.Investment Type,SideA.ViewData.Mapped Custodian Account,SideA.ViewData.Net Amount Difference,SideA.ViewData.Net Amount Difference Absolute,SideA.ViewData.Price,SideA.ViewData.Prime Broker,SideA.ViewData.Quantity,SideA.ViewData.SEDOL,SideA.ViewData.SPM ID,SideA.ViewData.Settle Date,SideA.ViewData.Side0_UniqueIds,SideA.ViewData.Side1_UniqueIds,SideA.ViewData.Status,SideA.ViewData.Ticker,SideA.ViewData.Trade Date,SideA.ViewData.Transaction Category,SideA.ViewData.Transaction Type,SideA.ViewData.Underlying Cusip,SideA.ViewData.Underlying ISIN,SideA.ViewData.Underlying Investment ID,SideA.ViewData.Underlying Sedol,SideA.ViewData._ID,SideA.filter_key,SideB.Date,SideB.ViewData.Accounting Net Amount,SideB.ViewData.Age,SideB.ViewData.Age WK,SideB.ViewData.Asset Type Category,SideB.ViewData.Base Net Amount,SideB.ViewData.BreakID_B_side,SideB.ViewData.CUSIP,SideB.ViewData.Cancel Amount,SideB.ViewData.Cancel Flag,SideB.ViewData.Currency,SideB.ViewData.B-P Net Amount,SideB.ViewData.Custodian,SideB.ViewData.Custodian Account,SideB.ViewData.Description,SideB.ViewData.Fund,SideB.ViewData.ISIN,SideB.ViewData.Investment Type,SideB.ViewData.Mapped Custodian Account,SideB.ViewData.Net Amount Difference,SideB.ViewData.Net Amount Difference Absolute,SideB.ViewData.Price,SideB.ViewData.Prime Broker,SideB.ViewData.Quantity,SideB.ViewData.SEDOL,SideB.ViewData.SPM ID,SideB.ViewData.Settle Date,SideB.ViewData.Side0_UniqueIds,SideB.ViewData.Side1_UniqueIds,SideB.ViewData.Status,SideB.ViewData.Ticker,SideB.ViewData.Trade Date,SideB.ViewData.Transaction Category,SideB.ViewData.Transaction Type,SideB.ViewData.Underlying Cusip,SideB.ViewData.Underlying ISIN,SideB.ViewData.Underlying Investment ID,SideB.ViewData.Underlying Sedol,SideB.ViewData._ID,SideB.filter_key,duplicate_flag,filter_key,label,SideA.ISIN_NA,SideB.ISIN_NA,ISIN_match,CUSIP_match,Currency_match,Trade_Date_match,Settle_Date_match,Fund_match,Amount_diff_1,Amount_diff_2,Trade_date_diff,Settle_date_diff,SideA.ViewData.Asset Category Type,SideB.ViewData.Asset Category Type,SideB.ViewData.key_NAN,SideB.ViewData.Common_key,SideA.ViewData.key_NAN,SideA.ViewData.Common_key,All_key_nan,new_key_match,ViewData.Combined Transaction Type,ViewData.Combined Fund,open_key,amount_percent,Combined_Investment_Type,Combined_Asset_Type_Category,SideA.TType,SideB.TType,abs_amount_flag
3106,2020-03-05,,0,0.0,nan,,1166601718.0,nan,0.0,,USD,659776.07,BNY,731015,"ORD CUST: 1366210613300 PAR WIRE CLEARING NC1-001-15-01ORD INST: BOFAUS3N BANK OF AMERICA, N.A. 10038,NY,USDETAIL: US1L106064 TRANSDIGM GROUP INC,2014 06-04, USD, 2930DETAIL: 8.81(MM) - CLEARPAR 4088360IMA:20200305B6B7HU4R013465 FTS:FDF2003051888900",CentralStates,nan,cd,OKMF86477802,659776.07,659776.07,0.0,bny,,,,03-05-2020,nan,75_379769794_The Bank of New York Mellon,OB,,03-05-2020,nan,cash deposit,,,,,5e61f1e915545817dcfc2b54,"Advent Geneva,The Bank of New York MellonOKMF86477802USD",2020-03-05,659776.07,0.0,0.0,nan,,1166601416.0,89364MBP8,659776.07,0.0,USD,,Central States,OKMF86477802,Transdigm Inc Sr Sec TL-F 1st Lien L+2.50% (FL: 0.00%) 06/09/2023 (USD),CentralStates,US89364MBP86,bank debt (term loan),OKMF86477802,-659776.07,659776.07,,bny,660000.0,,,01-22-2020,23_379769794_Advent Geneva,nan,OB,LX173457,01-10-2020,nan,sell,,,,,5e61f1e915545817dcfc2a91,"Advent Geneva,The Bank of New York MellonOKMF86477802USD",0.0,,UMR_One_to_One,1,0,0,0,1,0,0,1,,0.0,55.0,43,,,0,US89364MBP86,1,NA,0,0,cash depositsell,CentralStatesCentralStates,23_379769794_Advent Geneva75_379769794_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Trade,0
3107,2020-03-04,,0,0.0,cash equivalent,,1164138924.0,55299AYE5,0.0,,USD,56478.28,OAKTREE - BASIC,00KL,MGM RESORTS INTL,00KL,US552953CE90,,OKMF86473202,56478.28,56478.28,,ss,49000.0,BG0QLR3,,03-04-2020,nan,83_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b2a,"Advent Geneva,State StreetOKMF86473202USD",2020-03-05,56478.28,0.0,0.0,nan,,1166839664.0,552953CE9,56478.28,0.0,USD,,AAFES Ret,OKMF86473202,MGM Resorts International Sr Unsec 5.75% 06/15/2025 Callable (USD),00KL,US552953CE90,fixed rate bonds,OKMF86473202,-56478.28,56478.28,,ss,49000.0,BFNJ451,,03-04-2020,7_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba1b0,"Advent Geneva,State StreetOKMF86473202USD",0.0,,UMR_One_to_One,0,0,1,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US552953CE90,0,US552953CE90,0,1,sellcorp action - tender,00KL00KL,7_379769929_Advent Geneva83_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3108,2020-03-04,,0,0.0,cash equivalent,,1164138905.0,55299AYF2,0.0,,USD,79435.29,OAKTREE - BASIC,00KL,Security Issue Unknown,00KL,nan,,OKMF86473202,79435.29,79435.29,,ss,69000.0,,,03-04-2020,nan,84_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b30,"Advent Geneva,State StreetOKMF86473202USD",2020-03-05,79435.29,0.0,0.0,nan,,1166839678.0,552953CF6,79435.29,0.0,USD,,AAFES Ret,OKMF86473202,MGM Resorts International Sr Unsec 5.50% 04/15/2027 Callable (USD),00KL,US552953CF65,fixed rate bonds,OKMF86473202,-79435.29,79435.29,,ss,69000.0,BHQ4FR6,,03-04-2020,8_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba1bc,"Advent Geneva,State StreetOKMF86473202USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US552953CF65,0,55299AYF2,0,0,sellcorp action - tender,00KL00KL,8_379769929_Advent Geneva84_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3109,2020-03-04,,0,0.0,cash equivalent,,1164138914.0,55299AYF2,0.0,,USD,196861.37,TMCT II LLC,MTLJ,Security Issue Unknown,MTLJ,nan,,OKMF86477202,196861.37,196861.37,,ss,171000.0,,,03-04-2020,nan,136_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b47,"Advent Geneva,State StreetOKMF86477202USD",2020-03-05,196861.37,0.0,0.0,nan,,1166839698.0,552953CF6,196861.37,0.0,USD,,TMCT II,OKMF86477202,MGM Resorts International Sr Unsec 5.50% 04/15/2027 Callable (USD),MTLJ,US552953CF65,fixed rate bonds,OKMF86477202,-196861.37,196861.37,,ss,171000.0,BHQ4FR6,,03-04-2020,233_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba1de,"Advent Geneva,State StreetOKMF86477202USD",0.0,,UMR_One_to_One,1,0,0,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US552953CF65,0,55299AYF2,0,0,sellcorp action - tender,MTLJMTLJ,233_379769929_Advent Geneva136_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3110,2020-03-04,,0,0.0,cash equivalent,,1164138920.0,55299AYE5,0.0,,USD,44952.1,OAKTREE CAPITAL MGMT - PP,MU8P,MGM RESORTS INTL,MU8P,US552953CE90,,OKMF86503402,44952.1,44952.1,,ss,39000.0,BG0QLR3,,03-04-2020,nan,140_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b16,"Advent Geneva,State StreetOKMF86503402USD",2020-03-05,44952.1,0.0,0.0,nan,,1166839737.0,552953CE9,44952.1,0.0,USD,,Montana,OKMF86503402,MGM Resorts International Sr Unsec 5.75% 06/15/2025 Callable (USD),MU8P,US552953CE90,fixed rate bonds,OKMF86503402,-44952.1,44952.1,,ss,39000.0,BFNJ451,,03-04-2020,161_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba20d,"Advent Geneva,State StreetOKMF86503402USD",0.0,,UMR_One_to_One,0,0,1,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US552953CE90,0,US552953CE90,0,1,sellcorp action - tender,MU8PMU8P,161_379769929_Advent Geneva140_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3111,2020-03-04,,0,0.0,cash equivalent,,1164138907.0,55299AYE5,0.0,,USD,23052.36,OAKTREE CAPITAL MANAGEMENT TP,MUUG,MGM RESORTS INTL,MUUG,US552953CE90,,Montana2,23052.36,23052.36,,ss,20000.0,BG0QLR3,,03-04-2020,nan,151_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b34,"Advent Geneva,State StreetMontana2USD",2020-03-05,23052.36,0.0,0.0,nan,,1166839719.0,552953CE9,23052.36,0.0,USD,,Montana2,Montana2,MGM Resorts International Sr Unsec 5.75% 06/15/2025 Callable (USD),Montana2,US552953CE90,fixed rate bonds,Montana2,-23052.36,23052.36,,ss,20000.0,BFNJ451,,03-04-2020,168_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba1ec,"Advent Geneva,State StreetMontana2USD",0.0,,UMR_One_to_One,0,0,1,0,1,1,1,0,,0.0,0.0,0,cash equivalent,,0,US552953CE90,0,US552953CE90,0,1,sellcorp action - tender,MUUGMontana2,168_379769929_Advent Geneva151_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3112,2020-03-04,,0,0.0,cash equivalent,,1164138913.0,55299AYE5,0.0,,USD,27662.83,OAKTREE NA HY BOND FUND,OA0K,MGM RESORTS INTL,OA0K,US552953CE90,,OKMF86410502,27662.83,27662.83,,ss,24000.0,BG0QLR3,,03-04-2020,nan,174_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b41,"Advent Geneva,State StreetOKMF86410502USD",2020-03-05,27662.83,0.0,0.0,nan,,1166839753.0,552953CE9,27662.83,0.0,USD,,No Amer HYBF,OKMF86410502,MGM Resorts International Sr Unsec 5.75% 06/15/2025 Callable (USD),OA0K,US552953CE90,fixed rate bonds,OKMF86410502,-27662.83,27662.83,,ss,24000.0,BFNJ451,,03-04-2020,176_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba204,"Advent Geneva,State StreetOKMF86410502USD",0.0,,UMR_One_to_One,0,0,1,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US552953CE90,0,US552953CE90,0,1,sellcorp action - tender,OA0KOA0K,176_379769929_Advent Geneva174_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3113,2020-03-04,,0,0.0,cash equivalent,,1164138906.0,55299AYE5,0.0,,USD,199402.92,NYC-POLICE-OAKTREE,N2GN,MGM RESORTS INTL,N2GN,US552953CE90,,OKMF86500802,199402.92,199402.92,,ss,173000.0,BG0QLR3,,03-04-2020,nan,167_379767945_State Street,OB,,03-04-2020,tender,sell,,,,,5e60aafa15545817dcd71b33,"Advent Geneva,State StreetOKMF86500802USD",2020-03-05,199402.92,0.0,0.0,nan,,1166839670.0,552953CE9,199402.92,0.0,USD,,NYC Police,OKMF86500802,MGM Resorts International Sr Unsec 5.75% 06/15/2025 Callable (USD),N2GN,US552953CE90,fixed rate bonds,OKMF86500802,-199402.92,199402.92,,ss,173000.0,BFNJ451,,03-04-2020,193_379769929_Advent Geneva,nan,OB,,03-04-2020,nan,corp action - tender,,,,,5e620246155458265cbba1bf,"Advent Geneva,State StreetOKMF86500802USD",0.0,,UMR_One_to_One,0,0,1,0,1,1,1,1,,0.0,0.0,0,cash equivalent,,0,US552953CE90,0,US552953CE90,0,1,sellcorp action - tender,N2GNN2GN,193_379769929_Advent Geneva167_379767945_State Street,100.0,fixed rate bonds,cash equivalent,Trade,Non-Trade,0
3114,2020-03-05,,0,0.0,nan,,1166521272.0,nan,0.0,,JPY,11100000.0,BNP,1053237820S,"SPOT USD103313.48/JPY11100000_CASH TRANSFER20200304 0.009308 USD103313,48  LU.ECH_FCC0F2NLSD001001",LU393280323782R00392,nan,,"OKMF86487202,OKMF86488902,OKMF86492202",11100000.0,11100000.0,,bnp,,,,03-05-2020,nan,20_379769790_BNP Paribas,OB,,03-05-2020,nan,ntrf,,,,,5e61f1891554582b00a6eab6,"Advent Geneva,BNP ParibasOKMF86487202,OKMF86488902,OKMF86492202JPY",2020-03-05,11100000.0,0.0,0.0,nan,,1166521242.0,nan,11100000.0,0.0,JPY,,LGT,OKMF86492202,JAPANESE YEN,LGT,nan,cash,"OKMF86487202,OKMF86488902,OKMF86492202",-11100000.0,11100000.0,,bnp,11100000.0,,,03-05-2020,4_379769790_Advent Geneva,nan,OB,,03-04-2020,nan,spotfx,,,,,5e61f1891554582b00a6ea79,"Advent Geneva,BNP ParibasOKMF86487202,OKMF86488902,OKMF86492202JPY",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,ntrfspotfx,LU393280323782R00392LGT,4_379769790_Advent Geneva20_379769790_BNP Paribas,100.0,cash,,Non-Trade,Trade,0
3115,2020-03-05,,0,0.0,nan,,1166521268.0,nan,0.0,,CHF,294000.0,BNP,1030029121Y,"OAKTREE CAPITAL MANAGEMENT LP - WM_20200304-1.065460-CHASDEFXXXX EUR275937,15_209848.11333v1",6989363915,nan,,OKEF86430502,294000.0,294000.0,,bnp,,,,03-05-2020,nan,10_379769790_BNP Paribas,OB,,03-05-2020,nan,s210,,,,,5e61f1891554582b00a6eab2,"Advent Geneva,BNP ParibasOKEF86430502CHF",2020-03-05,294000.0,0.0,0.0,nan,,1166521240.0,nan,294000.0,0.0,CHF,,WMB,OKEF86430502,SWISS FRANC,WMB,nan,cash,OKEF86430502,-294000.0,294000.0,,bnp,294000.0,,,03-05-2020,20_379769790_Advent Geneva,nan,OB,,03-04-2020,nan,spotfx,,,,,5e61f1891554582b00a6ea77,"Advent Geneva,BNP ParibasOKEF86430502CHF",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,s210spotfx,6989363915WMB,20_379769790_Advent Geneva10_379769790_BNP Paribas,100.0,cash,,Non-Trade,Trade,0
3116,2020-03-06,,0,0.0,nan,,1168877180.0,nan,0.0,,EUR,21800.0,JPM,EEK24,FACILITY NEW SAB BIDCO FACILITY B,INKAL,nan,clearing credit,OKEF86411502,21800.0,21800.0,,jpm,,,,03-06-2020,nan,5_379771576_JP Morgan,OB,,03-06-2020,nan,miscellaneous receipt - custody,,,,,5e65d2f1155458265cdebf46,"Advent Geneva,JP MorganOKEF86411502EUR",2020-03-06,21800.0,0.0,0.0,nan,,1168877185.0,nan,21800.0,0.0,EUR,,INKA L,OKEF86411502,Constantin Investissement 4 S.A.S.-Facility B-TF-LIBOR,INKAL,nan,bank debt (term loan),OKEF86411502,-21800.0,21800.0,,jpm,,,,03-06-2020,22_379771576_Advent Geneva,nan,OB,LX161320,03-06-2020,nan,interest,,,,,5e65d2f1155458265cdebf4c,"Advent Geneva,JP MorganOKEF86411502EUR",0.0,,UMR_One_to_One,1,1,1,1,1,1,1,1,,0.0,0.0,0,,,1,NA,1,NA,1,0,miscellaneous receipt - custodyinterest,INKALINKAL,22_379771576_Advent Geneva5_379771576_JP Morgan,100.0,clearing creditbank debt (term loan),,Non-Trade,Non-Trade,0
3117,2020-03-06,,0,0.0,nan,,1168877245.0,nan,0.0,,JPY,22100000.0,BNP,1030029121Y,,6989367315,nan,,OKEF86430502,22100000.0,22100000.0,,bnp,,,,03-06-2020,nan,10_379771577_BNP Paribas,OB,,03-06-2020,nan,s910,,,,,5e65d2f11554582690cc138c,"Advent Geneva,BNP ParibasOKEF86430502JPY",2020-03-05,22100000.0,0.0,0.0,nan,,1166521243.0,nan,22100000.0,0.0,JPY,,WMB,OKEF86430502,JAPANESE YEN,WMB,nan,cash,OKEF86430502,-22100000.0,22100000.0,,bnp,22100000.0,,,03-05-2020,18_379769790_Advent Geneva,nan,OB,,03-04-2020,nan,spotfx,,,,,5e61f1891554582b00a6ea7a,"Advent Geneva,BNP ParibasOKEF86430502JPY",0.0,,UMR_One_to_One,1,1,1,1,1,0,0,0,,0.0,2.0,1,,,1,NA,1,NA,1,0,s910spotfx,6989367315WMB,18_379769790_Advent Geneva10_379771577_BNP Paribas,100.0,cash,,Non-Trade,Trade,0
3118,2020-03-06,,0,0.0,nan,,1168877246.0,nan,0.0,,EUR,-367580.22,BNP,1030029121Y,"KORIAN 0,875% 20-060327_209597.11333v1",6989368815,FR0013489739,,OKEF86430502,-367580.22,367580.22,,bnp,,,3634191.0,03-06-2020,nan,12_379771577_BNP Paribas,SPM,,03-06-2020,nan,buy,,,,,5e65d2f11554582690cc13a9,"Advent Geneva,BNP ParibasOKEF86430502EUR",2020-03-06,-367580.22,0.0,0.0,nan,,1168877234.0,nan,-367580.22,0.0,EUR,,WMB,OKEF86430502,Korian SA CV Sr Unsec Reg S 0.87% 03/06/2020 (EUR),WMB,FR0013489739,convertible bond,OKEF86430502,367580.22,367580.22,,bnp,367580.22,BJJQFX9,3634191.0,03-06-2020,39_379771577_Advent Geneva,nan,SPM,,03-03-2020,nan,buy,,,,,5e65d2f11554582690cc13a6,"Advent Geneva,BNP ParibasOKEF86430502EUR",0.0,,UMR_One_to_One,0,0,1,1,1,0,1,0,,0.0,3.0,0,,,0,FR0013489739,0,FR0013489739,0,1,buybuy,6989368815WMB,39_379771577_Advent Geneva12_379771577_BNP Paribas,100.0,convertible bond,,Trade,Trade,0
3119,2020-03-06,,0,0.0,nan,,1168877244.0,nan,0.0,,CHF,23000.0,BNP,1053237820S,"SPOT USD24174.90/CHF23000.00_CASH TRANSFER20200305 1.051083 USD24174,9  LU.ECH_FCC0F2QSXR001001",LU083280323782R00756,nan,,"OKMF86487202,OKMF86488902,OKMF86492202",23000.0,23000.0,,bnp,,,,03-06-2020,nan,18_379771577_BNP Paribas,OB,,03-06-2020,nan,ntrf,,,,,5e65d2f11554582690cc1395,"Advent Geneva,BNP ParibasOKMF86487202,OKMF86488902,OKMF86492202CHF",2020-03-06,23000.0,0.0,0.0,nan,,1168877204.0,nan,23000.0,0.0,CHF,,LGT,OKMF86492202,SWISS FRANC,LGT,nan,cash,"OKMF86487202,OKMF86488902,OKMF86492202",-23000.0,23000.0,,bnp,23000.0,,,03-06-2020,12_379771577_Advent Geneva,nan,OB,,03-05-2020,nan,spotfx,,,,,5e65d2f11554582690cc136f,"Advent Geneva,BNP ParibasOKMF86487202,OKMF86488902,OKMF86492202CHF",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,ntrfspotfx,LU083280323782R00756LGT,12_379771577_Advent Geneva18_379771577_BNP Paribas,100.0,cash,,Non-Trade,Trade,0
3120,2020-03-06,,0,0.0,nan,,1168877242.0,nan,0.0,,USD,-24174.9,BNP,1053237820S,"SWAP CHF23000.00/USD24174.90_CASH TRANSFERLIC/20200305 1.051083 PARBFRPPXXXCHF23000,SWAP/450761952PHON/LU.ECH_FCC0F2QSXR001001",LU683280323782R00840,nan,,"OKMF86487202,OKMF86488902,OKMF86492202",-24174.9,24174.9,,bnp,,,,03-06-2020,nan,34_379771577_BNP Paribas,OB,,03-06-2020,nan,ntrf,,,,,5e65d2f11554582690cc138e,"Advent Geneva,BNP ParibasOKMF86487202,OKMF86488902,OKMF86492202USD",2020-03-06,-24174.9,0.0,0.0,nan,,1168877205.0,nan,-24174.9,0.0,USD,,LGT,OKMF86492202,SWISS FRANC,LGT,nan,cash,"OKMF86487202,OKMF86488902,OKMF86492202",24174.9,24174.9,,bnp,23000.0,,,03-06-2020,34_379771577_Advent Geneva,nan,OB,,03-05-2020,nan,spotfx,,,,,5e65d2f11554582690cc1370,"Advent Geneva,BNP ParibasOKMF86487202,OKMF86488902,OKMF86492202USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,1.0,0,,,1,NA,1,NA,1,0,ntrfspotfx,LU683280323782R00840LGT,34_379771577_Advent Geneva34_379771577_BNP Paribas,100.0,cash,,Non-Trade,Trade,0
3121,2020-03-04,,0,0.0,stif,,1163780307.0,X9USDCFIT,0.0,,USD,2231.47,BNY,731015,C STIF,CentralStates,X9X9USDCFIT9,it,OKMF86477802,2231.47,2231.47,0.0,bny,,9A3F3I2,,03-04-2020,nan,106_379767787_The Bank of New York Mellon,OB,,03-04-2020,nan,stif interest,,,,,5e60969a155458265c858411,"Advent Geneva,The Bank of New York MellonOKMF86477802USD",2020-03-06,2231.47,0.0,0.0,nan,,1168949068.0,nan,2231.47,0.0,USD,,Central States,OKMF86477802,U.S. DOLLARS,CentralStates,nan,cash,OKMF86477802,-2231.47,2231.47,,bny,0.0,,,03-04-2020,22_379771637_Advent Geneva,nan,OB,usd,03-04-2020,nan,stif interest,,,,,5e65dd1515545817dc32c20c,"Advent Geneva,The Bank of New York MellonOKMF86477802USD",0.0,,UMR_One_to_One,0,1,0,0,1,1,1,1,,0.0,0.0,0,stif,,1,NA,0,X9X9USDCFIT9,0,0,stif intereststif interest,CentralStatesCentralStates,22_379771637_Advent Geneva106_379767787_The Bank of New York Mellon,100.0,itcash,stif,Non-Trade,Non-Trade,0
3122,2020-03-06,,0,0.0,cash equivalent,,1169254732.0,nan,0.0,,USD,45.45,RIVERNORTH HGH INC FD -OAKTREE,RV2E,RV2E BANK LOAN CASH FLOW,RV2E,nan,,"OKMF86000702,OKMF86460802,OKMF86501002,OKMF86800402,RiverNorth Collateral STSTREET",45.45,45.45,,ss,0.0,,,03-06-2020,nan,238_379771746_State Street,OB,,03-06-2020,rv2e bank loan cash flow,internal trans,,,,,5e65e7d81554582690cf9e42,"Advent Geneva,State StreetOKMF86000702,OKMF86460802,OKMF86501002,OKMF86800402,RiverNorth Collateral STSTREETUSD",2020-03-05,45.45,0.0,0.0,nan,,1166839722.0,10330JAU2,45.45,0.0,USD,,RiverNorth,OKMF86000702,Boyd Gaming Corporation-Refinancing Term B Loan-TF-LIBOR,"RV2E,RVN1",US10330JAU25,bank debt (term loan),"OKMF86000702,OKMF86460802,OKMF86501002,OKMF86800402,RiverNorth Collateral STSTREET",-45.45,45.45,,ss,,,,03-05-2020,207_379769929_Advent Geneva,nan,OB,LX161204,03-05-2020,nan,interest,,,,,5e620246155458265cbba1f4,"Advent Geneva,State StreetOKMF86000702,OKMF86460802,OKMF86501002,OKMF86800402,RiverNorth Collateral STSTREETUSD",0.0,,UMR_One_to_One,1,0,0,0,1,0,0,0,,0.0,1.0,1,cash equivalent,,0,US10330JAU25,1,NA,0,0,internal transinterest,"RV2ERV2E,RVN1",207_379769929_Advent Geneva238_379771746_State Street,100.0,bank debt (term loan),cash equivalent,Non-Trade,Non-Trade,0
3123,2020-03-05,,0,0.0,nan,,1166839648.0,nan,0.0,,GBP,-369612.81,NATWEST TDS TST SJP INT CRP BD,2G5H,/CUTID/19718506*/BNF/REBALANCING 5/3/2020,2G5H,nan,,OKGF86455202,-369612.81,369612.81,,ss,0.0,,,03-05-2020,nan,41_379769929_State Street,OB,,03-05-2020,internal transfer,internal trans,,,,,5e620246155458265cbba1aa,"Advent Geneva,State StreetOKGF86455202GBP",2020-03-06,-369612.81,0.0,0.0,nan,,1169254710.0,nan,-369612.81,0.0,GBP,,St James Place,OKGF86455202,,2G5H,nan,,OKGF86455202,369612.81,369612.81,,ss,-369612.81,,,03-05-2020,248_379771746_Advent Geneva,nan,OB,,03-05-2020,nan,withdraw,,,,,5e65e7d81554582690cf9e13,"Advent Geneva,State StreetOKGF86455202GBP",0.0,,UMR_One_to_One,1,1,1,1,1,1,1,1,,0.0,0.0,0,,,1,NA,1,NA,1,0,internal transwithdraw,2G5H2G5H,248_379771746_Advent Geneva41_379769929_State Street,100.0,,,Non-Trade,Non-Trade,0
3124,2020-03-06,,0,0.0,nan,,1168886495.0,nan,0.0,,USD,298633.76,BNY,731015,ORD CUST: 9008114615 J P MORGAN CHASE 500 STANTON CHRISTIANAORD INST: BANK ONE LS2 10410 HIGHLAND MANOR DRIVEDETAIL: 16516FAG4CHESAPEAKE ENERGY 1.5BNTLB 12/19/19CLOSINGDETAIL: ASSIGNMENT BUY ...IMA:20200123B1QGC04C005781 FTS:FDF2001231631800,CentralStates,nan,cd,OKMF86477802,298633.76,298633.76,0.0,bny,,,,01-23-2020,nan,66_379715649_The Bank of New York Mellon,SDB,,01-23-2020,nan,cash deposit,,,,,5e65d3cc1554582b00ce85c3,"Advent Geneva,The Bank of New York MellonOKMF86477802USD",2020-03-06,298633.76,0.0,0.0,nan,,1168949097.0,16516FAH2,298633.76,0.0,USD,,Central States,OKMF86477802,Chesapeake Energy Corp Sr Sec TL-FILO 1st Lien L+8.00% (FL: 0.00%) 06/24/2024 (USD),CentralStates,US16516FAH29,bank debt (term loan),OKMF86477802,-298633.76,298633.76,,bny,290000.0,,,01-22-2020,21_379771637_Advent Geneva,nan,OB,LX184560,01-10-2020,nan,sell,,,,,5e65dd1515545817dc32c277,"Advent Geneva,The Bank of New York MellonOKMF86477802USD",0.0,,UMR_One_to_One,1,0,0,0,1,0,0,1,,0.0,13.0,1,,,0,US16516FAH29,1,NA,0,0,cash depositsell,CentralStatesCentralStates,21_379771637_Advent Geneva66_379715649_The Bank of New York Mellon,100.0,cdbank debt (term loan),,Non-Trade,Trade,0
3125,2020-03-02,,0,0.0,cash equivalent,,1158757671.0,nan,0.0,,USD,630.49,OAKTREE - BASIC,00KL,000000000000STIF INVESTMENTS,00KL,nan,,OKMF86473202,630.49,630.49,,ss,0.0,,,03-02-2020,nan,129_379764280_State Street,OB,,03-02-2020,000000000000stif investments,stif interest,,,,,5e5e0c0015545815101bb51e,"Advent Geneva,State StreetOKMF86473202USD",2020-03-06,630.49,0.0,0.0,nan,,1169254649.0,nan,630.49,0.0,USD,,AAFES Ret,OKMF86473202,U.S. DOLLARS,00KL,nan,cash,OKMF86473202,-630.49,630.49,,ss,0.0,,,03-02-2020,6_379771746_Advent Geneva,nan,OB,usd,03-02-2020,nan,stif interest,,,,,5e65e7d81554582690cf9dbf,"Advent Geneva,State StreetOKMF86473202USD",0.0,,UMR_One_to_One,1,1,1,1,1,1,1,1,,0.0,0.0,0,cash equivalent,,1,NA,1,NA,1,0,stif intereststif interest,00KL00KL,6_379771746_Advent Geneva129_379764280_State Street,100.0,cash,cash equivalent,Non-Trade,Non-Trade,0
